index,heartrate,heartquality,anomaly
15073,-3.9583937561534377,0.36481244742731384,1
15074,-3.7362299432583326,0.3649054974649018,1
15075,-3.5190755504334077,0.3649991109549156,1
15076,-3.306423898649492,0.3650934400142339,1
15077,-3.097767680811525,0.36518833252597804,1
15078,-2.892600217643549,0.3652839406070268,1
15079,-2.690414201804385,0.3653801121405013,1
15080,-2.4907029537726317,0.36547699924328036,1
15081,-2.2929591659623423,0.3655744497984853,1
15082,-2.0966761586080227,0.3656726159229948,1
15083,-1.901346623880315,0.3657713454999301,1
15084,-1.7064638817709934,0.36587079064616995,1
15085,-1.5115206242086543,0.3659707992448358,1
15086,-1.3160101709437133,0.366071523412806,1
15087,-1.120265213664095,0.36617281103320215,1
15088,-0.9259390718802342,0.3662748142229028,1
15089,-0.7317061075744122,0.3663773808650293,1
15090,-0.5374863221530429,0.3664806630764603,1
15091,-0.34327936738371523,0.36658450874031717,1
15092,-0.14908552285792218,0.36668906997347855,1
15093,0.045095559893239635,0.3667941946590659,1
15094,0.23926360151406526,0.36690003491395773,1
15095,0.4334189507085402,0.3670064386212754,1
15096,0.6275613283553333,0.36711355789789757,1
15097,0.8216910833920928,0.36722124062694567,1
15098,1.0158079369304378,0.3673296389252983,1
15099,1.2099122381402518,0.3674386006760767,1
15100,1.4040037083646715,0.36754827799615974,1
15101,1.5980826970043798,0.36765851876866856,1
15102,1.7921489256325907,0.3677694751104819,1
15103,1.9862027438793415,0.3678809949047211,1
15104,2.1802438735464755,0.36799323026826486,1
15105,2.374272664491931,0.3681060290842345,1
15106,2.5682888387447225,0.3682195434695087,1
15107,2.762292746389228,0.3683336213072087,1
15108,2.9562841096801686,0.3684484147142133,1
15109,3.1502632789268925,0.3685637715736437,1
15110,3.344229976608352,0.36867984400237863,1
15111,3.5381845532573877,0.36879647988353936,1
15112,3.7321267315757027,0.36891383133400474,1
15113,3.9260568623181453,0.3690317462368959,1
15114,4.119974668407678,0.36915037670909157,1
15115,4.313880500819659,0.36926957063371313,1
15116,4.507774082696816,0.3693894801276393,1
15117,4.701655765233518,0.3695099530739912,1
15118,4.895525271790748,0.36963114158964766,1
15119,5.089382953780378,0.3697528935577301,1
15120,5.283228534780131,0.369875361095117,1
15121,5.477062366417861,0.36999839208492974,1
15122,5.670884172486514,0.37012213864404697,1
15123,5.8646943048284035,0.3702464486555901,1
15124,6.058492487450167,0.3703714742364377,1
15125,6.25227907240704,0.37049706326971127,1
15126,6.446053783917816,0.3706233678722894,1
15127,6.639816974249116,0.3707502359272933,1
15128,6.833568367830343,0.37087781955160165,1
15129,7.027308317137955,0.37100596662833596,1
15130,7.221036546810413,0.37113482927437486,1
15131,7.414753409532454,0.3712642553728395,1
15132,7.608458630150042,0.37139439704060867,1
15133,7.80215256155463,0.3715251021608038,1
15134,7.995834928798111,0.3716565228503034,1
15135,8.189446920243908,0.3717885069922289,-1
15136,8.382554386438304,0.3719212067034588,-1
15137,8.574664641238304,0.37205446986711466,-1
15138,8.765227766886209,0.3721884486000751,-1
15139,8.95352466234667,0.3723229907854614,-1
15140,9.138826164780156,0.37245824854015214,-1
15141,9.32040373938945,0.3725940697472687,-1
15142,9.497528223534614,0.37273060652368994,-1
15143,9.669471082617225,0.37286770675253705,-1
15144,9.83550315419534,0.3730055225506886,-1
15145,9.994895903867725,0.37314390180126605,-1
15146,10.146920169388814,0.3732829966211479,-1
15147,10.290847416552952,0.37342265489345566,-1
15148,10.425948483309341,0.373563028735068,-1
15149,10.551494835646281,0.3737039660291062,-1
15150,10.666757311706125,0.373845618892449,-1
15151,10.771007377669495,0.3739878352082176,-1
15152,10.863515871870263,0.3741307670932907,-1
15153,10.94355426067975,0.3742742624307897,-1
15154,11.010393382621704,0.37441847333759315,-1
15155,11.063423033722868,0.37456324769682253,-1
15156,11.102781802115176,0.37470873762535645,-1
15157,11.128727233432738,0.3748547910063162,-1
15158,11.141629453007608,0.3750015599565805,-1
15159,11.141327138735123,0.3751488923592707,-1
15160,11.122756453868123,0.37529694033126526,-1
15161,11.084682491580388,0.3754455517556858,-1
15162,11.031869717194816,0.3755948787494109,-1
15163,10.96748322406763,0.3757447691955618,-1
15164,10.890887477703334,0.3758953752110173,-1
15165,10.801847571638916,0.37604654467889864,-1
15166,10.69562797155881,0.37619842971608447,-1
15167,10.572893771179096,0.3763508782056961,-1
15168,10.438109436362458,0.37650404226461237,-1
15169,10.290640061002383,0.3766577697759545,-1
15170,10.12895011113812,0.3768122128566011,-1
15171,9.951804680838878,0.37696721938967354,-1
15172,9.759868236318773,0.37712294149205056,-1
15173,9.554063871821041,0.3772792270468534,-1
15174,9.33504805373298,0.37743622817096084,-1
15175,9.103376711736965,0.3775937927474941,-1
15176,8.85923043768179,0.37775207289333196,-1
15177,8.602731286710474,0.3779109164915956,-1
15178,8.333944082334805,0.3780704756591638,-1
15179,8.054507860998788,0.3782305982791578,1
15180,7.775893106759621,0.3783914364684564,1
15181,7.501914327926611,0.3785528381101808,1
15182,7.224385404949696,0.37871495532120975,1
15183,6.938320846303653,0.3788776359846646,1
15184,6.64633453260302,0.37904103221742397,1
15185,6.350240972486316,0.3792049919026092,1
15186,6.0608540467309515,0.3793696671570989,1
15187,5.77818826413745,0.37953490586401456,1
15188,5.4946575056443585,0.3797008601402347,1
15189,5.212876280212468,0.37986737786888064,1
15190,4.937258468939721,0.3800346111668312,1
15191,4.671618580945431,0.38020240791720755,1
15192,4.415970497485191,0.3803709202368884,1
15193,4.16981272783509,0.3805399960089952,1
15194,3.933175153406616,0.38070978735040656,1
15195,3.7061722836308792,0.3808801421442437,1
15196,3.488918000073511,0.38105121250738544,1
15197,3.281526812318882,0.381222846322953,1
15198,3.0841126020850056,0.38139519570782504,1
15199,2.895918180994542,0.38156810854512296,1
15200,2.711264978085931,0.3817417369517255,1
15201,2.5283033523013745,0.3819159288107538,1
15202,2.351183034714949,0.38209083623908663,1
15203,2.182454384416814,0.38226630711984527,1
15204,2.020867132628114,0.38244249356990856,1
15205,1.8655716385851886,0.3826192434723977,1
15206,1.7112176336544718,0.3827967089441913,1
15207,1.5578554772167001,0.38297473786841085,1
15208,1.4093349007818126,0.38315348236193486,1
15209,1.264406263873157,0.38333279030788475,1
15210,1.1209192981423888,0.3835128138231391,1
15211,0.9770243632536758,0.3836934007908194,1
15212,0.832771190998597,0.38387470332780427,1
15213,0.688468141180345,0.38405656931721494,1
15214,0.544156945728625,0.3842391508759301,1
15215,0.3998379645838557,0.38442229588707116,1
15216,0.2555109298120667,0.3846061564675167,1
15217,0.11117620148909932,0.3847905805003882,1
15218,-0.033166488184497515,0.38497572010256415,1
15219,-0.17751677899926724,0.38516142315716606,1
15220,-0.32187493862195127,0.38534784178107234,1
15221,-0.4662406067112895,0.3855348238574046,1
15222,-0.6106140508031264,0.38572252150304137,1
15223,-0.7546529104262134,0.38591078260110406,1
15224,-0.8958494529873163,0.3860997592684711,1
15225,-1.0325533178870168,0.38628929938826423,1
15226,-1.1692147724048225,0.38647955507736165,1
15227,-1.302283455814968,0.3866703742188851,1
15228,-1.4292096352715276,0.386861908929713,1
15229,-1.5506429499242154,0.38705400709296683,1
15230,-1.6627336668035,0.38724682082552514,1
15231,-1.7642314249364048,0.3874401980105093,1
15232,-1.8525864912316248,0.387634290764798,1
15233,-1.9261485045953277,0.3878289469715126,1
15234,-1.991467731816268,0.3880243187475317,1
15235,-2.058293811681594,0.3882202539759767,1
15236,-2.12557701086196,0.38841690477372603,1
15237,-2.191066968027334,0.3886141190239014,1
15238,-2.2560139497321123,0.38881204884338133,1
15239,-2.319767594530926,0.3890105421152871,1
15240,-2.3772781688637576,0.38920975095649735,1
15241,-2.422495311171749,0.3894095232501335,1
15242,-2.4582692877823167,0.38961001111307414,1
15243,-2.4868337370249605,0.3898110624284406,1
15244,-2.5090549251163847,0.3900128293131117,1
15245,-2.5253824902763,0.3902151596502086,1
15246,-2.52656669861255,0.39041820555661005,1
15247,-2.5215571882369137,0.3906218149154373,1
15248,-2.5182042251502295,0.3908261398435691,1
15249,-2.519957447358204,0.3910310282241268,1
15250,-2.5302671207565313,0.391236632173989,1
15251,-2.556382883246705,0.3914427995762771,1
15252,-2.605555000621136,0.39164968254786975,1
15253,-2.6797331106789692,0.3918571289718882,1
15254,-2.7698674791111997,0.3920652909652112,1
15255,-2.860907743616489,0.39227401641096,1
15256,-2.9463041697862833,0.39248345742601337,1
15257,-3.030006395220628,0.39269346189349263,1
15258,-3.1059646854132925,0.3929041819302764,1
15259,-3.176728677867578,0.393115465419486,1
15260,-3.253948637981446,0.3933274644780002,1
15261,-3.347174203163331,0.3935400269889402,1
15262,-3.4468556387172606,0.3937533050691847,1
15263,-3.5524005819586737,0.3939671466018552,1
15264,-3.6698512980995455,0.3941817037038301,1
15265,-3.8023074243641983,0.39439682425823097,1
15266,-3.950469225874431,0.39461266038193626,1
15267,-4.104236339765332,0.3948290599580675,1
15268,-4.255209031070402,0.3950461751035032,1
15269,-4.396386936837376,0.39526385370136474,1
15270,-4.533970322013345,0.3954822478685309,1
15271,-4.655258823560573,0.3957012054881229,1
15272,-4.752152706341626,0.39592087867701936,1
15273,-4.8215516072351825,0.39614111531834173,1
15274,-4.861855791021167,0.3963620675289686,1
15275,-4.878964894496565,0.3965835831920213,1
15276,-4.887779182360545,0.3968058144243786,1
15277,-4.885898291330288,0.39702860910916177,1
15278,-4.876922486026103,0.3972521193632494,1
15279,-4.853251403087253,0.39747619306976295,1
15280,-4.807985307057078,0.39770098234558104,1
15281,-4.742623834498817,0.39792633507382497,1
15282,-4.671467249880734,0.39815240337137336,1
15283,-4.590615189691936,0.3983790351213477,1
15284,-4.494767918327508,0.3986063824406265,1
15285,-4.381625072204324,0.39883429321233127,1
15286,-4.26418691564618,0.39906291955334044,1
15287,-4.146453084999613,0.39929210934677556,1
15288,-4.02902384451903,0.39952201470951515,1
15289,-3.91289883048253,0.3997524835246807,1
15290,-3.793878307077028,0.3999836679091507,1
15291,-3.678661910514082,0.4002154157460465,1
15292,-3.569349904915016,0.4004478791522469,1
15293,-3.472241926426747,0.40068090601087325,1
15294,-3.391138239106909,0.40091464843880403,1
15295,-3.3200384790396784,0.40114895431916064,1
15296,-3.252642910220901,0.4013839757688218,1
15297,-3.1899511686739137,0.4016195606709088,1
15298,-3.133763518334675,0.4018558611423004,1
15299,-3.0932795951675867,0.4020927250661179,1
15300,-3.0686996630506234,0.4023303045592398,1
15301,-3.061423357891155,0.4025684475047876,1
15302,-3.0593509435110744,0.40280730601963993,1
15303,-3.063582055762623,0.40304672798691815,1
15304,-3.0709169584135187,0.40328686552350085,1
15305,-3.078955287262778,0.40352756651250954,1
15306,-3.0768973060258467,0.4037689830708226,1
15307,-3.0670426504504236,0.40401096308156154,1
15308,-3.0521915842015876,0.4042536586616051,1
15309,-3.033643742977623,0.40449691769407453,1
15310,-3.006299390395149,0.4047408922958484,1
15311,-2.971758162104941,0.4049854303500482,1
15312,-2.932395321677064,0.4052306839735525,1
15313,-2.8790105047166916,0.40547650104948263,1
15314,-2.810328974749238,0.40572303369471724,1
